,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
DG,0.23856660306691344,0.2858017332011737,0.2071361757233432,0.241286028793132,0.4106597139923296,0.3132347026136036,0.28148295269057927,0.31460309201687753,0.2266810587607425,0.33407729531343244,0.20053999882991377,0.18364724740767163,0.2556135161036589,0.18456818350981646,0.3488767624245347,0.322210570797632,0.3470695937912024,0.2617772579432319,0.23981517554847914,0.24514571348876582,0.24348230397664333,0.0840684188065854,0.3466147429019143,0.33226681894320564,0.8200452512374107,0.49526039122066456,0.2881420579859211,0.10127184277153713,0.3896703493811237,0.33046982414333814,0.2723119440066924,0.3643765602003411,0.21303076811998242,0.17288933376693666,0.22390150616397064,0.2867401167497211,0.17440320809422874,0.36854277346212394,0.14585773265360524,0.1547958880133961,0.38784870981013714,0.21749114318730792,0.409709009636436,0.3457672699984653,0.35702675208521356,0.2938037405817015,0.22355325497204115,0.39295698319915695,0.09092435280777461,-0.008497562967497173,0.09800012585061509,0.3068546917619458,0.03702099458891061,0.12046262364442867,0.15259795399584208,0.12031850793269132,0.15840084098397864,0.07563905676984499,0.09944313778539092,0.09852475456768739,0.07905589420664469,0.13107442432547606,9.198975178563086e-05,0.12342864841263029,0.05970907358348655,0.03967631149851349,0.08015892529173325,0.08016845296718349,0.06558301105137164,-0.013297550938181895,-0.007325970725522997,0.029686128834924354,0.03146087380920499,0.21663518472432455,0.12017486022102342,0.04212802810156332,-0.016576381157560806,0.08119505243444802,0.05623907379730505,0.12998337277533378,0.19558210386963049,0.138670589081891,0.05065457832752156,-0.003461214047964156,0.019659864054950345,0.01939039109008235,0.0019545658804145617,0.10296675702692198,0.033362155743346604,0.12920679986502948,0.06411497052149921,0.07032736777189427,0.02093872849063747,0.14085100038091622,0.11880438528799664,0.11404363248047594,0.054369759367991634,0.027505118227428745,0.07800237799387627,0.12584295721168956
DPZ,0.11740126541148212,0.4936011491525044,0.09981449333192031,0.18023330408582014,0.41930294166474513,0.5820460113453366,0.3306151136943576,0.5906601118795082,0.26945665160757437,0.3819576586464533,0.19337989259016572,0.09358392907439037,0.1494179364832146,0.0657082661640056,0.5555762032803013,0.41870762817072765,0.4752924561100558,0.2048140128757093,0.44492715269551325,0.20861949468403385,0.19119608282552203,0.013758232965352016,0.5344812765597602,0.5775640729106013,0.4952603912206646,1.5690875865498117,0.35492814134094164,0.256630993220452,0.6531724164348693,0.5095113510523525,0.5203668492819247,0.46578699508027493,0.18581919320522622,0.24139335506354506,0.22397236391960934,0.13674885099860914,0.15469970485921583,0.2083739870502567,0.09544624039159452,0.11176630924189171,0.6216883054087193,0.17027463081830027,0.5534237654314925,0.5560928403786728,0.2776053557624081,0.40862516275568755,0.3327430503525477,0.5581677946100498,0.21104336984834596,-0.13615187241100715,0.16451347665078334,0.4757955276421929,0.08244201812896612,0.21998619699272182,0.20224855502838987,0.23152136780468152,0.19372977645573036,0.12014295410121593,0.10099457508245643,0.11248681067891929,0.1175813291232964,0.18213088265704883,-0.01089349386275209,0.09290035327851304,0.010594574660066605,0.07674227655577348,0.12697617204540554,0.1417053216207481,0.12535475011655386,0.045205008032564026,0.017753757650272886,0.03360196496621113,0.02344796335816648,0.15956546961065987,0.03439986197273193,0.03992362676074662,0.013220702237902065,0.0008971130391229216,-0.14167544915469246,0.16519377893064652,0.22065241878558425,0.20318356587384254,0.10687236347430533,0.005507450765317897,0.02880622756410466,0.045918009575811096,0.04089053565393928,0.036201479240739125,0.08588381594111542,0.1950140907329877,0.1107735175465,0.1834425003658559,-0.09780809381719556,0.19824367610239738,0.14683386415436075,0.15306742521608976,0.14748588051817973,0.14034010912539993,0.14397219418736,0.0728458940735877
DRE,0.24308804571486126,0.427909831638719,0.3453901888003999,0.31629100617867806,0.4490632333747673,0.34642825234121116,0.31196909338032447,0.22570104239101316,0.5524727743291312,0.3592211241586419,0.281486675276764,0.2727268476389428,0.36153581442251514,0.20583452131921998,0.3995854831093501,0.42023185861089474,0.4029058871470424,0.2720743180314942,0.3699444641594061,0.3402757737930621,0.3851730662336308,0.13162055336297887,0.4853370828390066,0.26467813904798254,0.2881420579859211,0.3549281413409417,0.7679299624115332,0.16623652391321198,0.349539550621242,0.352870048497097,0.40819938236750786,0.36844240093078306,0.30425678338092893,0.2332184007180776,0.2676495508935987,0.1769230304808748,0.22559797885371344,0.3401372213563896,0.32974961683944287,0.21637479006998836,0.19223344967022632,0.23767851710015656,0.41058534829770954,0.32613308034520283,0.44435828815766615,0.29281157752726156,0.37645832449603944,0.4765783770296821,0.12598587318397847,-0.02801683163775903,0.1380386605655806,0.33609266315218284,0.05622814917801882,0.10531931632531287,0.11463524360710713,0.11866631114228642,0.12522656230730125,0.05566197839401318,0.10057552173173753,0.09815669033962529,0.09711299700999486,0.13836169972232246,0.0751464793814388,0.0863294416604816,0.1199300163368836,0.06560304608840832,0.10346597564305579,0.11649990562531416,0.10106203585649817,0.0020905063604798784,0.05388965874920833,0.09638510427446305,0.038180777850088714,0.24571468833819288,0.14161208085750523,0.06696641457614885,0.003959444246440054,0.07943848393767554,-0.012169622652619956,0.0785225604270757,0.161833707479053,0.19403534889651625,0.0891553289649523,0.046660688926779,0.08528346206463192,0.07032854095671681,0.018067429778850806,-0.029384926260638555,0.05611513853445611,0.19142740066654432,0.07625711647929202,0.11770255880617282,-0.02806290389017307,0.16549309933704662,0.0995605063416679,0.1582584048919477,0.07853271952147564,0.07127517219070942,0.13364181735169456,0.048789494808476344
DXC,0.2584777511893101,0.37389188436803666,0.050667407995120026,0.3948303447510916,0.30603796231666297,0.729087456850695,0.7797141238242172,0.34739211197955266,0.2800431263787973,0.5243882737083071,0.7077351049786995,0.21121542756103112,0.15980823216274484,0.10751276734638357,0.2822111182412616,0.519517766553198,0.5753020073703934,0.6328181227133466,0.3660502876708804,0.4426220332836254,0.3018015643351643,0.20541893808796985,0.3490926468734232,0.7354789019326836,0.10127184277153711,0.256630993220452,0.16623652391321203,1.6382203090997773,0.023122624088078712,0.3164949955911235,0.3525300480131157,0.5646512524503334,0.572559112485039,0.7409694404790789,0.6852127821312338,0.02514296701420539,0.2166628693212642,0.16045621664875442,0.24277866329693734,0.7367162044851634,0.37772619950889547,0.47861789815724815,0.16464763428860194,0.609788984416027,0.26983309560647706,0.8139969261636424,0.4796727354963684,0.1865898304378616,0.04916439070329662,0.055054691219851654,0.06345268882885713,0.5781836651359092,0.11708973876624137,0.11733932665420264,0.0732589921564615,0.14337703464032897,0.05129224722698631,0.10407446700070844,0.014275922343898326,-0.01474018927648079,0.05719119651304995,0.01092725277549043,0.07444649566999861,0.032506297935174955,-0.057984686877060626,0.05875421991346875,0.013892295882108099,-0.04409383637970882,-0.00459898890516055,-0.026813940200006162,-0.04573643476536318,-0.05629811235343687,-0.030425813958107454,-0.16378560745156115,-0.045343926938110256,-0.02116674822347513,0.040567784017253555,0.07785553945973672,0.018023872517372273,0.029576548474806286,-0.032987026413308626,0.09421430644842661,0.0018894102105350005,0.06452574270840832,0.03731288723478255,0.02021052580197493,0.10068121408892745,0.06551774640202007,0.029125219593563696,0.08802465392101834,0.03820897758308091,0.1257883913190552,0.015560255410681975,0.0432742579118022,0.006855276950774701,0.05696225493075526,0.09794952044965216,0.138153911714247,0.030194294149742375,0.3917371699956917
FB,0.060836405105581325,0.6485203388290294,0.06058550060158301,0.374119004511445,0.5887852447063546,0.8560474464533269,0.7175104326947738,0.9452821432046477,0.3767612288302113,0.6900870547958059,0.4528440798271243,-0.17208415018809148,0.25115903784232074,0.18538048887602088,0.6405347319689373,0.6086056026257894,0.540099229525465,0.4018643102501992,0.27221499072257366,0.12600975747464535,0.2641478841067925,0.14774582872766434,0.5943719241058083,0.8412002199367117,0.3896703493811238,0.6531724164348695,0.3495395506212422,0.02312262408807853,1.9405036846436838,0.8757559570884754,0.9003456695556259,0.5569926234666708,0.4033720026579251,0.5339589470449553,0.4503350386660006,-0.07042188803316216,0.30265780932837394,0.13860082434568208,0.20648049749992348,0.45554546051198924,0.8612504777662694,0.4270234565969913,0.5084494750853504,0.6893892662811784,0.19228963591480203,0.6126905023069541,0.6107583209893775,0.465130234742307,0.1667727736501118,-0.060780918255813984,0.01713575960035588,0.6866688557132042,0.07643960097858078,0.16372870421856378,0.1207857734878222,0.14812646396632856,0.10400974409166848,-0.001968931508138901,0.017538725467400717,0.023656650951367326,0.06710652126932559,0.05598217311717992,-0.051331759418869305,-0.01863652820722667,0.010000711045511989,0.006357590153815236,0.04297630974868622,0.05617620616413849,0.04345940261281396,-0.02422121724973963,-0.05694890467278484,-0.029898827105524477,0.06445853949683115,0.384396475525591,0.2967432731567385,0.1802152942730886,-0.016640702630539465,0.07330575737867384,0.01981293811424987,-0.029405594653540038,0.12457067380812513,0.08173254394915067,0.003342600170588033,0.0541449126436558,0.11337694148578091,0.07609849157865649,0.1225065669870096,0.10100292732708473,0.1478666952466237,0.06531657548385801,0.02239928320148847,0.013059773848601193,-0.08385278025594627,0.08182731797255058,0.02899513027791884,-0.021665656781672912,-0.031377050263388634,0.025065485938341046,0.07327018271310987,0.39295988110631475
FTV,0.18019762136187728,0.5447916003015743,0.101950213720143,0.37320795626688646,0.6558249922014071,0.6511977171173186,0.692493869604179,0.4372472466747063,0.3859519455280777,0.6630718838501243,0.5176255290955118,0.12986527244856372,0.2933299309308076,0.18243737996796372,0.5618448437289255,0.6307832751359181,0.5496090453229684,0.5183937915462526,0.30863740061209066,0.27317012403492963,0.23777041004814378,0.06888628007682551,0.6263476229648821,0.6733048003975929,0.3304698241433382,0.5095113510523525,0.35287004849709697,0.3164949955911235,0.8757559570884754,1.037654588794015,0.5985785499029287,0.587167837689481,0.49330225573509895,0.426213803991941,0.5158123872753639,-0.04597848102792541,0.2636734656044727,0.2634125448795135,0.2059365968364795,0.47498396270316273,0.4920373421115953,0.4453233407446502,0.46015640842226513,0.6371546362025452,0.29671015371015463,0.6296473010657468,0.5097829295342419,0.4552444663165281,0.02653043943390321,-0.013091995023783323,0.07574858423020864,0.5484314366075618,0.1122170833503954,0.1593570721578586,0.12017187016657713,0.16474459864489713,0.15492806922414432,0.052373728747720415,0.09805005185627763,0.16063677727288192,0.0951281929625285,0.0859182279789061,0.0038764857210969103,0.13422184640318888,0.0030493978347652345,0.03395164095167441,0.11864624914173733,0.09343345638339785,0.07477196204229647,-0.009763201516160997,0.009585807211770141,0.05283476550702344,0.05104849498184574,0.30982356987532317,0.18805348126508628,0.1229412634699238,-0.01641465541501773,0.13452975351260546,0.06443889108429564,-0.017835237643320352,0.17780335234692174,0.15369652678429288,0.017643586698227517,0.01112427301538356,0.048116533522805906,0.03282707938082915,0.05849512647201553,0.005287695328379501,0.05428214018408768,0.13715624663777895,0.03454522173014992,0.0155357675664737,-0.01712025206809624,0.1805924498497989,0.020924184019748625,0.08986775221475575,-0.06268200722010499,-0.01776113191467823,0.03597776656759496,0.07814059348841608
GOOG,0.25584187050468865,0.6288450952724167,0.1322171101384857,0.3630996859675853,0.484579218488777,0.8773129109456073,0.6632361448819563,0.7792767877561899,0.4181901379892591,0.514750574871496,0.48426904348808214,0.09343797030182513,0.25939695608013064,0.10910753751477212,0.5330874372959241,0.5817439835400393,0.6299708626107635,0.42930369245552696,0.3748493553212462,0.3802341059012433,0.24956406143120158,0.18822921678765814,0.5815604216231585,0.7855100063606313,0.2723119440066924,0.5203668492819246,0.40819938236750797,0.3525300480131159,0.900345669555626,0.5985785499029287,1.1983603774503395,0.527749926719645,0.370227674289871,0.49573141292142026,0.4420454845818296,-0.00541591187211108,0.282822845817997,0.22502773267616802,0.21994958558691913,0.4228996999725693,0.41954880897166064,0.36434313195616863,0.3228780562965633,0.5899668287823068,0.43877343716432715,0.5920307895694219,0.5883690166978344,0.4521130183318376,0.07376595788398833,0.08994382685866653,0.07870622272196715,0.609713417173071,0.17613604543454334,0.20392146286482385,0.18776262186472278,0.2111285550762086,0.19455472525047812,0.045853550312003395,0.09388702791069292,0.04293489687868257,0.15780324473419133,0.10828955410375593,0.004470897821060773,0.00671962011092739,0.11475909169230862,0.09159781864067781,0.08384313883436785,0.026199852860221483,0.05077117290563832,-0.036798989756510296,-0.048207257501708345,-0.014078524838840527,0.01943982115014106,0.14774454102990764,0.1968404543699245,0.0640634795361419,-0.01138183733769117,0.07284636567957417,0.06565876792688757,0.021724272132692127,0.19402253917296877,0.1365440924383854,0.0918558141346213,0.03681428438266588,0.10053357950960837,0.04538348129012766,0.12582289974917196,0.09285527466643531,0.10392935433697684,0.11061195309127583,0.07347174284572715,0.054076165481492064,0.06765182194845247,0.09643179677829315,0.06480904181760486,0.06627738648125078,-0.009801733700365469,0.0033417042279296895,0.08768133602835537,0.20646957668509228
GPC,0.24699256369246914,0.5367404844607121,0.2204966649470596,0.4797953049531672,0.5958200976231256,0.6412854256118645,0.6976878764160117,0.39572784578980835,0.4319396325374445,0.6442895986386137,0.561369482814957,0.1051461590214689,0.28407828250697786,0.14394266059996877,0.4912864327750651,0.5996937203538975,0.6144632659758811,0.6929804833744653,0.350475038334335,0.3633042178172404,0.3642165246490125,0.3034949446757783,0.5890459725788914,0.7218528331570988,0.36437656020034104,0.4657869950802749,0.36844240093078306,0.5646512524503337,0.5569926234666708,0.587167837689481,0.527749926719645,0.9445070641029543,0.5723543932077824,0.587413481447681,0.573411874050441,0.1692408036773414,0.24946792027551312,0.2826080272086634,0.30443789034979335,0.5742697190183051,0.3913848598858268,0.5203461693357619,0.4448385322496824,0.6890070428231648,0.4052819124224096,0.7770393029357395,0.4905280432170273,0.4301115103957946,0.09189830421709726,-0.02248177247145576,0.08303668246027415,0.6036006708867563,0.05537158208480654,0.15992686415854138,0.12259391455655974,0.14030949404596532,0.11557408807133197,0.08913729980241279,0.053003239518675874,0.06219450573176635,0.09098421380998091,0.1363031391764382,-0.011058196992167077,0.05526930376583648,-0.010396428090013309,0.009783407961134598,0.07087699258004464,0.060175299298165716,0.048341469942222486,0.024742027093713807,0.02153052450254035,0.003277487177465065,0.03477444343707922,0.24510577781105056,0.10415762662131024,0.02749753210712118,0.017597641238469484,0.09658329387796302,-0.043289769669533226,0.012775236241451443,0.14104871407678213,0.1461816486417245,0.026004732621533914,0.04387095972944155,0.04349478739144252,0.030766811472500634,0.08530723188494738,0.08921176288982374,0.061531267170445075,0.12913841322782682,0.023005031698086268,0.08931949662954791,-0.04279114617156231,0.14531604827868996,0.0694636343938584,0.10604261397989527,0.022315337607455885,0.05306743900187825,0.04149572369666576,0.3778258353036074
HIG,0.2899360981237273,0.3984204835176248,0.19302873870146617,0.5491529742199919,0.43070544405650907,0.48456717997251736,0.7685780643130835,0.23088886021463179,0.40269987908804905,0.5994865803130149,0.6550128718828352,0.1978886719155868,0.26679806594603356,0.21205994482330703,0.2979208709449701,0.5297595273429544,0.5088989118405114,0.6419485459726787,0.27280003650917295,0.48232021704031053,0.35365761026585096,0.28915143393950893,0.3929147462142473,0.6085292617802648,0.21303076811998248,0.18581919320522622,0.30425678338092893,0.572559112485039,0.40337200265792506,0.493302255735099,0.37022767428987097,0.5723543932077824,1.065647610823306,0.5797906197666943,0.6869286222272348,0.10257178102475917,0.291943183537754,0.3277850716933327,0.4160766486635147,0.704406023446259,0.3024332505932728,0.6275404492146528,0.2647038988811977,0.5347797560978566,0.39709742510095536,0.6594162598288712,0.46400022605324126,0.26522451458619317,0.1137397639311097,0.01564030022298143,0.08505464674696682,0.4866884992713769,0.049917526320331,0.13476696145388745,0.05472902923456172,0.1284709353017669,0.09370389921759023,0.0670776305644262,0.04483539600548062,0.059775094775285975,0.04442665768788881,0.08461699648928105,0.01013904841782725,0.09632792251330889,-0.0007923002943425404,0.006247165233554532,0.04662830023279058,0.035310349305664464,0.06621820737069242,-0.008783894648093576,-0.011016037796431809,-0.00028220954551269855,0.016546235634126244,0.10915332411563287,0.09901560971766661,0.035446143758619666,-0.016229418084659764,0.09131585892785091,0.11054687661130737,0.028094021257610756,0.1563496986635307,0.15334103219420753,0.00733852933304591,0.03987647249080861,0.0427032924879564,0.012407066725207912,0.05776516038417949,0.03965701877297641,0.0013276284079372623,0.14319961126311287,0.028274490794273015,0.02333381036951179,-0.006933430911226002,0.1574660620961748,0.09230331370805478,0.1246209566204114,0.02865122802051408,0.015055105288879864,0.06443980720711454,0.060338512738120104
HST,0.18825542108534002,0.3964861630072792,0.04153882976250667,0.4427175854422494,0.40901185507226334,0.7330962437198949,0.772018255796985,0.536433365604187,0.39134818209288263,0.6235850727603541,0.7919108045125642,0.0012843540832973943,0.15204662302516364,0.14004352299504544,0.32903988767092884,0.497228775981882,0.5699309359346308,0.6039774696153045,0.2893032725156261,0.38843271164982346,0.293357255553636,0.3286687213440774,0.4394278167334547,1.0621857572708664,0.1728893337669366,0.241393355063545,0.23321840071807762,0.7409694404790789,0.5339589470449553,0.42621380399194086,0.49573141292142037,0.587413481447681,0.5797906197666943,1.2198000831296556,0.6869442652838377,-0.029306853768037277,0.3102318384951115,0.11800691859380202,0.2716920294064163,0.7256256573034882,0.5192613185843683,0.5798853863693036,0.24961625330205536,0.7036108411832146,0.2399372362817804,0.7553827386158518,0.556370702905328,0.22124859239417347,0.049251587663219486,-0.0530934792952896,0.05160670672059317,0.7096393768936458,0.06360335587947655,0.1645655003312648,0.04676582071588119,0.162747317382119,0.07481628238883666,0.051726338700627865,0.03160987880836841,0.005825167642557193,0.0792563968258165,0.08526920203641691,-0.02064807830915987,0.022877349233769058,-0.03242963667330076,-0.003234385833314688,0.041901954613973565,-0.02553376495794424,0.039314559088995,-0.031279879408130415,-0.05330879406491897,-0.06179703140208105,-0.008790764020673098,-0.029730208971002245,0.08327525635976565,0.01715369592460944,0.02808809313791502,0.08294927188117991,-0.032088481250501184,0.009627388053558627,0.12121110699088375,0.12600042489436353,-0.001578308951686476,0.06736187947349982,0.06580566102704721,0.01830785230840133,0.13720285382871938,0.052047963066941906,0.06319783444984273,0.11113560593004831,0.00677947941789576,0.03829031190384803,-0.07562049394572397,0.08287140457904975,0.0006954826394922215,0.06945581468265978,0.02707925717195935,0.01880170817250758,-0.009743651253596735,0.412927486013738
JPM,0.2638821475411613,0.4482477619767054,0.03688936397562695,0.4833884667556376,0.5100914953552778,0.5411502195781791,0.9020115140916417,0.43637585749710844,0.3640278273226127,0.6331709494113609,0.8344053010950095,0.1518793513201644,0.2518887465735995,0.1876599613119946,0.34317473843197077,0.5695394456569779,0.539515983275898,0.6647652517055478,0.3201709602135993,0.42214672119834334,0.2556067229744485,0.28753190659552597,0.420261613223753,0.8063711240705734,0.22390150616397056,0.22397236391960923,0.26764955089359876,0.6852127821312337,0.4503350386660006,0.515812387275364,0.44204548458182946,0.573411874050441,0.6869286222272348,0.6869442652838377,1.0940132107855516,0.06164240422729084,0.3352313711705791,0.2783400543148525,0.2606352407869826,0.824142172065705,0.5114608153787521,0.583501270168765,0.2780082207430832,0.6283032061267827,0.31785212920577,0.735063705048189,0.5429303020001984,0.29159966252932634,0.11967840894706444,-0.07104898105740001,0.12180156680904992,0.5620366254339231,0.09520376897807951,0.22938862107670388,0.085965473663065,0.20618796439756645,0.17937670477443174,0.09780927289144999,0.09011515870029334,0.12330439313658892,0.10470953240414255,0.1556728974470001,0.009606509803989444,0.09753720843167808,-0.030520562772765623,0.01614361094495794,0.11746675356326695,0.007052945345810684,0.05254848610142845,-0.028698218447703004,-0.053472760772951614,-0.06506455566840635,-0.0053275353251784775,0.06490299127553781,0.13502617735517033,0.012692276876783107,-0.0052670250828569624,0.07972200490443586,0.0969266121986298,0.004378608894107378,0.17463512143201648,0.22758318912892342,0.006321870139270511,0.052822035641889725,0.06414278746873571,-0.010728829904723037,0.1184812804361718,0.0838213134221164,0.0018853654411365493,0.2119588589320612,0.08503717071217416,0.020706917791748845,-0.0761795994431567,0.22448398061549427,0.05840308675721425,0.1082721851047146,-0.03379502781885103,0.0044399000093614475,0.05587773687503306,0.0784761954700846
KR,0.18036349789062206,-0.03279272424545716,0.3651003258554645,0.19976612093254179,0.19672754642530135,-0.09882346527511222,0.10333882612586133,-0.029230854399524973,0.17199901171978196,0.08467209773233335,-0.05559526782682456,0.1524542627369229,0.32895753601962574,0.175209527780341,0.07193117534760128,0.08405151161608916,0.13604863320049623,0.22711404668519525,0.07241047717047228,0.2799007459773133,0.28504575170485497,0.24397972408520996,0.11396330650004648,-0.03810044944513424,0.2867401167497211,0.13674885099860914,0.1769230304808748,0.025142967014205448,-0.07042188803316243,-0.04597848102792541,-0.005415911872111064,0.16924080367734137,0.10257178102475914,-0.02930685376803717,0.06164240422729078,1.1021861005991849,0.16597272390773252,0.2265058688782641,0.1507744427019909,0.08684524719817303,-0.050086103811550466,0.08606950684582802,0.15599648744181804,0.07301087395931674,0.23466850284773128,0.16642318066036454,-0.09755346752862336,0.1952236072337824,0.10410997807297524,0.03040827497199488,0.12298208895353539,0.06659011017665813,0.06774502766102714,0.07423001760359973,0.13018522228112975,0.08940112275003916,0.08587460123294884,0.10720845075249588,0.14780542041991368,0.06858421415707762,0.07078871380541672,0.22071610837114247,0.11687694716227187,0.0785875167265358,0.14578162148186063,0.10508741216779204,0.09787756760612201,-0.010129419652609817,0.031541086183977725,-0.077343786314859,-0.048835309909659216,-0.04725793443189846,-0.016073498627051524,0.05437170252628084,0.09647387043069172,-0.053435354819259887,0.02441429199926257,-0.003376790346929894,0.14645758016201113,0.12129733482511494,0.0307734807082543,0.13374849335800643,0.1249609940981203,0.055496727872925734,0.0019906711705599623,0.01887405315679896,0.04205322369307676,0.04407425598171986,0.019585771582038246,0.12127317812150114,0.14314821284172988,0.13447554034095177,0.06274869487984071,0.10381292425283344,0.17462954342173917,0.09173337820678971,0.14560533385759455,0.1284986492401627,0.15008152763515453,0.10146028022457398
OGN,0.18444719378352992,0.2600984084934636,0.22339509107521438,0.3005381328860952,0.2777571776113924,0.260661407229944,0.38598714911764065,0.31118071949801185,0.27440066812395575,0.2221912189875888,0.24378665827562032,0.19756473024523852,0.22250949163598432,0.2795207507111687,0.2640548247278885,0.23898855902773045,0.3076753897267348,0.27373093967053286,0.21388772731770855,0.2682861711794357,0.2212280683537082,0.3658388985274872,0.2360490931282031,0.41674597612601705,0.1744032080942287,0.15469970485921572,0.22559797885371347,0.21666286932126422,0.30265780932837405,0.2636734656044727,0.28282284581799694,0.2494679202755131,0.291943183537754,0.31023183849511143,0.3352313711705791,0.16597272390773254,1.0696770284954868,0.20735432202856446,0.19659243460707493,0.26720263200473243,0.2645845466848048,0.28637242809492386,0.2533185795840014,0.31771056858148694,0.23360175926716792,0.37722889072466254,0.2514614903900921,0.19112315264749977,0.12082820238671886,0.06489310983148015,0.18557210398551666,0.34056505829331685,0.09191526688726555,0.12108026041333309,0.14515322840130382,0.15010611497788515,0.09136753513703445,0.19062217438502801,0.20856714080208774,0.2713514539519074,0.10972159513705519,0.17047334377019582,0.15233621148421053,0.13430571106299502,0.12254400330922453,0.15104361888004716,0.19526135491211452,0.07173129103876519,0.13242223836503286,0.013741166970741332,0.022757756419118213,0.013662820484357375,0.026641927545419556,0.1953440236496115,0.190799409239769,0.0028461963338287342,0.008959046164965487,0.12167684924079865,0.11405727730036365,0.13010855695675047,0.21385270403954776,0.2474291545856097,0.11435460214382077,0.027464213880817746,0.07323071204166497,0.007086328456906399,0.03312082805282753,0.015681425625999106,0.03139195194448033,0.2284005837136805,0.13860375987905624,0.11531000924968395,0.0927363631713335,0.25238639973599725,0.16967308704591902,0.18759480104315793,0.04793305827973166,0.10276591140407827,0.15323460866254912,-0.015267887447311522
PG,0.34201475374335405,0.31415255110202067,0.33747348407288447,0.26475796303027843,0.3797229933606992,0.17625753536263478,0.31910214657019537,0.04943271543214925,0.3292663389885803,0.3515633442382544,0.23387516719430693,0.3676860196549051,0.4235808026903532,0.25942273481148015,0.3021609527147744,0.2932229976014235,0.29326094844668393,0.30641879397141414,0.2624535833649208,0.3201732357278347,0.3565167891467487,0.07934588147136566,0.27580093733275896,0.050902521396554955,0.368542773462124,0.20837398705025673,0.34013722135638946,0.16045621664875442,0.1386008243456822,0.26341254487951354,0.22502773267616805,0.2826080272086634,0.32778507169333276,0.11800691859380202,0.2783400543148525,0.22650586887826402,0.2073543220285645,0.7679299624115332,0.27616363957000145,0.22133482746560162,0.07872223755538292,0.3425297901216851,0.27596326681205396,0.21341678843291306,0.4404056051498939,0.1613551265706298,0.3002044953550059,0.3136362693244359,0.12756382190477966,0.012706406274515228,0.08278348595592822,0.13143912793411866,0.012821227555521893,0.09323793496274413,0.10493027419569784,0.07722758720622246,0.12368624938075916,0.051942730289668095,0.08466571494722228,-0.019141344192632935,0.05057557854677039,0.06567591940094997,-0.007219839265833551,0.10399761452894705,0.0363419975168844,-0.023597838756673113,0.021333766785531737,0.05297765532453445,0.01703816556878061,-0.013412244147234709,0.012382895668897175,0.04412686586674102,0.030086829096060155,0.1862498663704534,0.04566392852938503,0.03947447595963748,-0.016570196421461184,0.019129780904267906,0.034391576657602986,0.052004525590868635,0.08533375866313252,0.13115626407447445,0.005117146513685973,-0.026718865512853098,-0.021342003379118714,0.007893144305561574,-0.03910604943424105,0.17999863600988303,-0.019934654601068316,0.12292415846149597,0.047421514364972744,0.02797788044642719,-0.01647504216218484,0.11699153573627052,0.10844077544886267,0.10910910646307316,-0.0019487483566613913,0.018639024179130142,0.08393580914738238,0.2015525668721815
